gene_id	transcript_id.s.	length	effective_length	expected_count	TPM	FPKM
ENC1	uc003kdc.5,uc011css.3,uc021yao.1,uc031skc.1,uc031skd.1,uc031ske.1	1833.89	1589.47	574	12.67	21.02
ENDOD1	uc001pfh.3	4693	4448.58	404	3.19	5.29
ENDOG	uc004bwc.3	1145	900.58	117	4.56	7.56
ENDOU	uc001rpt.2,uc001rpu.2,uc010sll.2,uc010slm.2	2270	2025.58	1	0.02	0.03
ENDOV	uc002jyj.1,uc002jyk.3,uc002jyl.2,uc021ueo.1,uc021uep.1,uc021ueq.1,uc021uer.1,uc021ues.1	1546.28	1301.87	131	3.53	5.86
ENG	uc004bsj.5,uc004bsk.5,uc011mam.3,uc031tfe.1	2745.25	2500.83	0	0	0
ENGASE	uc002jwu.1,uc002jwv.4,uc002jww.4,uc010wtz.1	2104.93	1860.52	99	1.87	3.1
ENHO	uc003zun.1,uc003zuo.3,uc022bgf.1	734.67	501.93	0	0	0
ENKD1	uc002etv.1,uc002etw.1	1252	1007.58	10	0.35	0.58
ENKUR	uc001isg.2,uc001ish.2,uc031ptm.1	3295	3050.58	3	0.03	0.06
ENO1	uc001api.2,uc001apj.2,uc009vml.2,uc009vmm.3	2026.62	1782.21	21947	431.99	716.86
ENO1-AS1	uc021oft.1	446	202.66	0	0	0
ENO2	uc001qru.1,uc001qrv.1,uc009zfi.1,uc010sfq.1	2423	2178.58	781	12.58	20.87
ENO3	uc002gab.4,uc002gac.4,uc010vsr.2,uc010vss.2,uc010vst.2	1138.52	894.1	30	1.18	1.95
ENO4	uc001lcw.3,uc021pzj.1	2865	2620.58	31	0.41	0.69
ENOPH1	uc003hmv.3,uc003hmx.4	1993.52	1749.1	835	16.75	27.79
ENOSF1	uc002kkt.4,uc002kku.4,uc002kkw.4,uc010dke.3,uc010dkf.3,uc010wyt.1	4427.2	4182.79	805.99	6.76	11.22
ENOX1	uc001uza.4,uc001uzb.4,uc001uzc.4,uc010tfm.1	2502	2257.58	0	0	0
ENOX2	uc004evv.3,uc004evw.3,uc004evx.3,uc004evy.3	4093	3848.58	353	3.22	5.34
ENPEP	uc003iab.4	4995	4750.58	0	0	0
ENPP1	uc003qcy.3,uc011ecf.2	7442	7197.58	260	1.27	2.1
ENPP2	uc003yor.2,uc003yos.2,uc003yot.2,uc010mdd.2,uc011lic.2	3122	2877.58	18	0.22	0.36
ENPP3	uc003qcu.4,uc003qcv.3,uc010kfn.1,uc010kfo.1,uc010kfp.1,uc010kfq.3,uc011ecc.1	3096	2851.58	19	0.23	0.39
ENPP4	uc003oxy.3	4680	4435.58	1256	9.93	16.48
ENPP5	uc003oxz.1,uc003oya.1,uc010jzc.1,uc011dvz.1	2952.08	2707.67	305	3.95	6.56
ENPP6	uc003iwc.3	3936	3691.58	0	0	0
ENPP7	uc002jxa.3	1842	1597.58	0	0	0
ENSA	uc001evb.3,uc001evc.3,uc001evd.3,uc001eve.3,uc001evf.3,uc001evg.3,uc001evh.3,uc001evi.3,uc009wly.3,uc009wlz.1	1171.74	927.32	384.01	14.53	24.11
ENTHD1	uc003ayg.3	2710	2465.58	0	0	0
ENTHD2	uc002jzr.2,uc002jzs.2,uc002jzt.2,uc002jzu.2,uc002jzv.2	2548.13	2303.71	42	0.64	1.06
ENTPD1	uc001kle.1,uc001klh.4,uc001kli.4,uc009xva.3,uc010qoj.2,uc010qok.2,uc010qol.2,uc010qom.2,uc010qon.2	1502	1257.58	3	0.08	0.14
ENTPD1-AS1	uc001klg.2,uc001klj.2	3609	3364.58	0	0	0
ENTPD2	uc004ckv.2,uc004ckw.2,uc004ckx.2,uc022bqb.1	2031	1786.58	66	1.3	2.15
ENTPD3	uc003ckd.4,uc010hhy.3	2793	2548.58	35	0.48	0.8
ENTPD3-AS1	uc003cke.4	2039	1794.58	0	0	0
ENTPD4	uc003xdl.3,uc003xdm.3,uc011kzu.1,uc011kzv.1,uc011kzw.1	1205.85	961.46	741.01	27.04	44.87
ENTPD5	uc001xpi.3,uc010tuo.2	2145.31	1900.89	321	5.92	9.83
ENTPD6	uc002wuj.2,uc002wuk.2,uc002wul.2,uc002wum.2,uc002wuo.2,uc010gdj.1,uc010gdk.1,uc010gdl.1,uc010zsy.1,uc010zsz.1,uc010zta.1,uc010ztb.1,uc010ztc.1,uc010ztd.1	1929.96	1685.54	797	16.59	27.53
ENTPD7	uc001kqa.4,uc009xwl.3	8555	8310.58	157	0.66	1.1
ENTPD8	uc004cmw.3,uc004cmx.3,uc004cmy.2	2183.56	1939.15	12	0.22	0.36
ENY2	uc003ync.3,uc003ynd.3,uc022azt.1,uc022azu.1,uc022azv.1	2902.13	2657.71	160	2.11	3.5
EOGT	uc003dnj.3,uc003dnk.3,uc003dnl.3,uc003dnm.1,uc011bfw.3	2105.56	1861.15	1223	23.05	38.25
EOMES	uc003cdx.4,uc003cdy.4,uc010hfn.3,uc011axc.2	3413.25	3168.83	0	0	0
EP300	uc003azl.4	8761	8516.58	938	3.86	6.41
EP400	uc001ujj.2,uc001ujk.3,uc001ujm.3,uc001ujn.3,uc001ujp.3,uc010tbo.2	8816.84	8572.43	301.3	1.23	2.05
EP400NL	uc001ujr.2,uc001ujs.4,uc001ujt.3,uc001ujv.3,uc001ujw.1,uc001ujx.1,uc009zyq.3	1636	1391.58	3.7	0.09	0.15
EPAS1	uc002ruv.3,uc002ruw.3	5166	4921.58	1549	11.04	18.32
EPB41	uc001brg.2,uc001brh.2,uc001bri.2,uc001brj.2,uc001brk.3,uc001brl.2,uc001brm.2,uc009vtk.2,uc009vtl.2,uc009vtm.2,uc009vtn.2,uc021okg.1	2429.28	2184.87	268	4.3	7.14
EPB41L1	uc002xeu.3,uc002xev.3,uc002xew.3,uc002xex.3,uc002xey.3,uc002xez.4,uc002xfb.3,uc010gfq.3,uc010zvo.1	2851.36	2606.94	1992	26.8	44.48
EPB41L2	uc003qcd.1,uc003qce.1,uc003qcf.1,uc003qcg.1,uc003qch.2,uc003qci.3,uc003qcj.1,uc010kfk.2,uc010kfl.2,uc011eby.2	4028.73	3784.32	306	2.84	4.71
EPB41L3	uc002kms.1,uc002kmt.1,uc002kmu.1,uc002kmv.1,uc010dkq.1,uc010dkr.2,uc010dks.1,uc010wze.1,uc010wzf.1,uc010wzg.1,uc010wzh.1	2818.82	2574.4	0	0	0
EPB41L4A	uc003kpp.1,uc003kpu.1,uc003kpv.1,uc003kpw.1	4679.94	4435.52	222	1.76	2.91
EPB41L4A-AS1	uc003kpq.2	1194	949.58	0	0	0
EPB41L4B	uc004bdz.1,uc004bea.3	3782	3537.58	431	4.27	7.09
EPB41L5	uc002tmg.3,uc002tmh.4,uc010flk.3,uc010fll.3,uc010flm.3	5384.18	5139.76	887	6.05	10.05
EPB42	uc001zqz.4,uc001zra.4,uc001zrb.4,uc010udm.2	2212.5	1968.08	0	0	0
EPC1	uc001iwg.2,uc001iwh.2,uc001iwi.4,uc009xlt.3,uc031ptt.1	3746.56	3502.15	193	1.93	3.21
EPC2	uc010zbt.2	3641	3396.58	260	2.69	4.46
EPCAM	uc002rvx.3	1718	1473.58	31572	751.6	1247.23
EPDR1	uc003tfp.4,uc003tfq.3,uc010kxh.3	2554.42	2310	90	1.37	2.27
EPG5	uc002lbm.3,uc002lbn.2,uc002lbo.1,uc010xcq.1,uc010xcr.1,uc010xcs.1	4565.33	4320.92	279	2.27	3.76
EPGN	uc003hhw.4,uc003hhx.2,uc003hhy.2,uc003hhz.2,uc003hia.2,uc003hib.2,uc003hic.2,uc010iin.2	2368.25	2123.83	0	0	0
EPHA1	uc003wcz.3	3363	3118.58	144	1.62	2.69
EPHA1-AS1	uc003wda.4	5016	4771.58	0	0	0
EPHA10	uc001cbt.3,uc001cbu.3,uc001cbv.2,uc001cbw.4,uc009vvh.2,uc009vvi.3	2255.99	2011.58	70	1.22	2.03
EPHA2	uc001aya.2,uc010oca.2	3080.96	2836.54	1854	22.93	38.05
EPHA3	uc003dqx.1,uc003dqy.3,uc021xbf.1	4686.67	4442.25	0	0	0
EPHA4	uc002vmq.3,uc002vmr.2,uc010zlm.1	3939.34	3694.92	76	0.72	1.2
EPHA5	uc003hcx.3,uc003hcy.3,uc003hcz.3,uc003hda.2,uc011cah.2,uc011cai.2	7243.5	6999.08	0	0	0
EPHA6	uc003drp.1,uc003drr.5,uc003drs.5,uc003drt.4,uc010how.1,uc010hox.2,uc011bgo.2,uc011bgp.2,uc031sar.1	1847.22	1602.81	0	0	0
EPHA7	uc003poe.3,uc003pof.3,uc003pog.4,uc011eac.2	5454.75	5210.33	0	0	0
EPHA8	uc001bfw.3,uc001bfx.1	1853	1608.58	35	0.76	1.27
EPHB1	uc003eqt.3,uc003equ.3,uc010htz.2,uc011bly.2	2919.5	2675.08	0	0	0
EPHB2	uc001bge.3,uc001bgf.3,uc009vqj.1,uc010odu.2	4226.73	3982.31	184	1.62	2.69
EPHB3	uc003foz.3	4220	3975.58	38	0.34	0.56
EPHB4	uc003uwm.1,uc003uwn.1,uc010lhj.1,uc011kkf.1,uc011kkg.1,uc011kkh.1	4351	4106.58	158	1.35	2.24
EPHB6	uc003wbs.3,uc003wbt.3,uc003wbu.3,uc003wbv.3,uc010lot.1,uc011kst.2,uc011ksu.2	3538.07	3293.66	153	1.63	2.7
EPHX1	uc001hpk.3,uc001hpl.3,uc031psj.1	1662	1417.58	1004	24.85	41.23
EPHX2	uc003xfu.4,uc003xfv.4,uc010lut.2,uc010luw.4,uc011lam.1,uc031tap.1	2275	2030.58	472	8.15	13.53
EPHX3	uc002nap.3,uc002naq.3	1792	1547.58	0	0	0
EPHX4	uc001don.2	1443	1198.58	1478	43.26	71.78
EPM2A	uc003qku.3,uc003qkv.3,uc003qkw.3,uc003qkx.3,uc010khr.3	2800.2	2555.78	0	0	0
EPM2AIP1	uc003cgk.3	7439	7194.58	326	1.59	2.64
EPN1	uc002qlv.3,uc002qlw.3,uc002qlx.3,uc010etd.3	2479.09	2234.67	298	4.68	7.76
EPN2	uc002gvc.2,uc002gvd.4,uc002gve.4,uc002gvf.4,uc002gvh.1,uc002gvj.3,uc010cql.1,uc010vyn.1,uc010vyo.2,uc010vyp.2,uc010vyq.2	1489.9	1245.49	80	2.25	3.74
EPN2-AS1	uc031qzg.1	1190	945.58	0	0	0
EPN2-IT1	uc031qzf.1	826	581.59	0	0	0
EPN3	uc002ira.4,uc010wms.2,uc010wmt.2,uc010wmu.2	3927	3682.58	47	0.45	0.74
EPO	uc003uwi.3,uc011kkc.1	1088.5	844.09	0	0	0
EPOR	uc002mrj.2,uc002mrk.2,uc010xlx.2,uc010xly.2	2441	2196.58	38	0.61	1.01
EPPIN	uc002xou.3,uc002xov.2	3037.5	2793.08	0	0	0
EPPIN-WFDC6	uc010zxc.2	1862	1617.58	0	0	0
EPPK1	uc003zaa.1	7523	7278.58	118	0.57	0.94
EPR-1	uc021uec.1	624	379.66	0	0	0
EPRS	uc001hly.1,uc001hlz.1,uc009xdt.1,uc010puf.1	4983.26	4738.84	2956	21.88	36.31
EPS15	uc001csp.3,uc001csq.1,uc009vyz.1	5217.58	4973.17	2574	18.16	30.13
EPS15L1	uc002ndx.4,uc002ndy.4,uc002ndz.2,uc002nea.2,uc002neb.1,uc002nec.2,uc010eah.2,uc010xpe.2,uc010xpf.2	2771.57	2527.15	105	1.46	2.42
EPS8	uc001rdb.3,uc009zif.3,uc009zig.3,uc010shv.2	3836.01	3591.59	5599	54.69	90.75
EPS8L1	uc002qis.4,uc002qiu.3,uc002qiv.3,uc002qiw.3,uc010ess.1,uc010est.1,uc010esu.1,uc010yfr.2	2468.12	2223.7	274	4.32	7.17
EPS8L2	uc001lqt.3,uc001lqu.3,uc001lqv.3,uc001lqw.3,uc001lqx.3,uc001lqy.3,uc010qwj.1,uc010qwk.2	3003.2	2758.78	796.01	10.12	16.8
EPS8L3	uc001dyq.2,uc001dyr.2,uc001dys.2,uc009wfm.2,uc009wfn.2,uc009wfo.2	2232.63	1988.21	893.99	15.77	26.18
EPSTI1	uc001uyw.2,uc001uyx.2	3143.25	2898.84	359	4.34	7.21
EPT1	uc010eyl.1,uc021veu.1	8129	7884.58	1608	7.15	11.87
EPX	uc002ivq.3	2717	2472.58	0	0	0
EPYC	uc001tbk.3	1539	1294.58	0	0	0
EQTN	uc003zql.3,uc003zqm.3,uc011lnq.2	949	704.58	2	0.1	0.17
ERAL1	uc002hcx.1,uc002hcy.1,uc002hcz.1,uc002hda.1	1794.46	1550.05	937	21.21	35.19
ERAP1	uc003kml.3,uc003kmm.3,uc003kmn.3,uc010jbm.2	2990.11	2745.69	1410	18.01	29.89
ERAP2	uc003kmq.3,uc003kmr.3,uc003kms.3,uc003kmt.3,uc003kmu.3	5158	4913.58	32	0.23	0.38
ERAS	uc004dky.2,uc031tjl.1	764	519.6	0	0	0
ERBB2	uc002hsl.3,uc002hsm.3,uc002hsn.1,uc002hso.3,uc002hsp.3,uc010cwa.3,uc010cwb.3,uc010wek.2,uc031raa.1	2837.38	2592.97	1128	15.26	25.32
ERBB2IP	uc003jui.2,uc003juj.2,uc003juk.2,uc003jul.2,uc010iwx.2,uc011cqx.2,uc011cqy.2,uc011cqz.2	6911.45	6667.04	6987	36.76	61.01
ERBB3	uc001sjg.3,uc001sjh.3,uc001sji.3,uc001sjj.1,uc001sjk.3,uc001sjl.3,uc009zoj.3,uc009zok.3,uc010sqb.2,uc010sqc.2	5008.73	4764.45	9010.99	66.35	110.1
ERBB4	uc002veg.1,uc002veh.1,uc010fut.1,uc010zji.1,uc010zjj.1	10052.4	9807.98	0	0	0
ERC1	uc001qiz.2,uc001qja.2,uc001qjb.2,uc001qjc.2,uc001qjd.2,uc001qje.2,uc001qjf.2,uc009zdp.3,uc010sdv.1	8583.47	8339.05	170	0.72	1.19
ERC2	uc003dho.1,uc003dhp.1,uc003dhq.1,uc003dhr.1,uc003dht.1,uc021wzo.1	1263	1018.58	6	0.21	0.34
ERC2-IT1	uc003dhs.3	2255	2010.58	0	0	0
ERCC1	uc002pbs.2,uc002pbt.2,uc002pbu.2,uc002pbv.3	1678.99	1434.58	815	19.93	33.07
ERCC2	uc002pbh.2,uc002pbi.2,uc002pbj.2,uc002pbk.2,uc002pbl.4,uc010ejz.2,uc010xxj.1	2297.94	2053.52	59	1.01	1.67
ERCC3	uc002toe.1,uc002tof.1,uc002tog.1,uc002toh.1,uc010flx.1,uc010fly.3,uc010yzh.1	2694.74	2450.33	1076	15.4	25.56
ERCC4	uc002dce.2,uc010bva.3,uc010uyz.1	3526.22	3281.8	285	3.05	5.06
ERCC5	uc001vpw.3,uc010tjb.2,uc010tjc.1,uc010tjd.1	3496.65	3252.23	460.58	4.97	8.24
ERCC6	uc001jhr.5,uc001jhs.5,uc009xod.4,uc010qgr.3	8993	8748.58	132	0.53	0.88
ERCC6-PGBD3	uc001jhu.3,uc009xoe.4	3562.5	3318.08	0	0	0
ERCC6L	uc004eap.1,uc004eaq.1	4207	3962.58	68	0.6	1
ERCC6L2	uc004avt.4,uc004avu.3,uc010mrx.1,uc010mry.1,uc010mrz.3,uc010msa.2,uc011lum.2	3651.69	3407.28	87	0.9	1.49
ERCC8	uc003jsk.2,uc003jsl.3,uc003jsm.3,uc003jsn.3,uc011cqp.1	2045.88	1801.46	482	9.39	15.58
EREG	uc003hid.3,uc003hie.1	1755.31	1510.89	10	0.23	0.39
ERF	uc002otd.4,uc002ote.4	2722.43	2478.02	154	2.18	3.62
ERG	uc002yxa.3,uc002yxb.3,uc002yxc.4,uc010gnv.3,uc010gnw.3,uc010gnx.3,uc010gny.1,uc010gnz.3,uc011aek.2,uc011ael.2,uc011aem.1,uc021wjd.1	3401.5	3158.67	0	0	0
ERGIC1	uc003mbw.4,uc003mby.4,uc003mbz.4,uc003mca.4,uc011dfa.2	2936	2691.58	940	12.25	20.33
ERGIC2	uc001riv.3,uc001riw.3	1777	1532.58	951	21.77	36.12
ERGIC3	uc002xcq.1,uc002xcr.1,uc002xcs.3,uc002xct.3,uc010zvg.2	1351.72	1107.31	13641	432.15	717.13
ERH	uc001xlc.2	801	556.59	2894	182.4	302.68
ERI1	uc003wsk.2	4615	4370.58	154	1.24	2.05
ERI2	uc002dhs.3,uc002dht.3,uc002dhu.1,uc010bwh.2,uc010vbb.1,uc010vbc.1	3099.24	2854.82	342	4.2	6.97
ERI3	uc001clt.3,uc010okv.2,uc010okw.2	1590.51	1346.09	688	17.93	29.75
ERICH1	uc003wph.3,uc003wpi.3	1800	1555.58	39	0.88	1.46
ERICH1-AS1	uc003wpj.2,uc003wpk.3	1309.5	1065.08	0	0	0
ERICH2	uc002ugg.3	596	351.69	42	4.19	6.95
ERLEC1	uc002rxl.3,uc002rxm.3,uc002rxn.3	2573.32	2328.9	5054.99	76.14	126.35
ERLIN1	uc001kqn.4,uc001kqo.4,uc010qpm.2	3195	2950.58	309	3.67	6.1
ERLIN2	uc003xkc.4,uc003xkd.3,uc003xke.4,uc003xkf.5,uc003xkg.4	3989.1	3744.68	1282.01	12.01	19.93
ERMAP	uc001cic.1,uc001cid.1,uc001cie.1,uc001cif.1,uc010ojw.1	3427.88	3183.47	162	1.79	2.96
ERMN	uc002tzh.3,uc002tzi.3,uc010zcj.2,uc010zck.2	3644.25	3399.83	0	0	0
ERMP1	uc003zjm.1,uc003zjn.1,uc010mhs.1,uc022bdc.1,uc022bdd.1	5341	5096.58	549	3.78	6.27
ERN1	uc002jdz.2	4005	3760.58	179	1.67	2.77
ERN2	uc002dma.4,uc010bxp.3,uc010bxq.1	3441.51	3197.09	691	7.58	12.58
ERO1L	uc001wzv.3	3310	3065.58	6039	69.1	114.68
ERO1LB	uc001hxt.3,uc010pxt.1	5054	4809.58	49	0.36	0.59
ERP27	uc001rco.3	1536	1291.58	12	0.33	0.54
ERP29	uc001ttk.1,uc001ttl.1	1469.35	1224.93	747	21.39	35.5
ERP44	uc004bam.3,uc010msy.3	4860	4615.58	1018	7.74	12.84
ERRFI1	uc001aoz.3,uc001apa.1	2733.21	2488.79	1829	25.78	42.78
ERV3-1	uc003tts.2,uc011kdr.2,uc022afc.1	2522.64	2278.22	13	0.2	0.33
ERVFRD-1	uc003mzt.3,uc021ylp.1	2460.5	2216.08	0	0	0
ERVK13-1	uc002crb.3,uc010bsr.2,uc010bss.2	5160.67	4916.25	0	0	0
ERVMER34-1	uc003gzr.3,uc003gzs.3	2865	2620.58	83	1.11	1.84
ERVV-1	uc002qap.3	2490	2245.58	0	0	0
ERVV-2	uc021uzd.1,uc031rmt.1	2045	1800.58	0	0	0
ERVW-1	uc022ahe.1	1617	1372.58	1	0.03	0.04
ESAM	uc001qau.4,uc001qav.4,uc001qaw.4,uc001qax.4,uc010sao.2	1869	1624.58	79	1.71	2.83
ESCO1	uc002kth.1,uc002kti.1	4540.34	4295.92	522	4.26	7.07
ESCO2	uc003xgg.3,uc003xgh.3,uc010luy.1	3358	3113.58	441	4.97	8.25
ESD	uc001vbn.3,uc001vbp.1	1216.24	971.83	950	34.29	56.91
ESF1	uc002woj.3,uc002wok.2	3205	2960.58	62	0.73	1.22
ESM1	uc003jpk.3,uc010ivt.3	2014	1769.58	0	0	0
ESPL1	uc001scj.2,uc001sck.2,uc010soe.1	6623	6378.58	67	0.37	0.61
ESPN	uc001amy.3,uc001amz.3	1884	1639.58	6	0.13	0.21
ESPNL	uc002vxq.4,uc010fyw.3,uc031rsa.1	4020.67	3776.25	0	0	0
ESPNP	uc001azn.1	2015	1770.58	0	0	0
ESR1	uc003qom.4,uc003qon.4,uc003qoo.4,uc010kin.3,uc010kio.3,uc010kip.3,uc010kiq.3,uc010kir.3,uc010kis.3,uc010kit.1,uc011eet.2,uc011eeu.2,uc011eev.2,uc011eew.2,uc011eex.2,uc011eey.2,uc021zgx.1,uc021zgy.1,uc021zgz.1,uc021zha.1,uc031spz.1,uc031sqa.1,uc031sqb.1,uc031sqc.1,uc031sqd.1,uc031sqe.1,uc031sqf.1	3565.78	3323.24	0	0	0
ESR2	uc001xgu.3,uc001xgv.3,uc001xgw.3,uc001xgx.3,uc001xgy.2,uc001xgz.2,uc001xha.1,uc010aqb.1,uc010aqc.1,uc010aqd.1,uc031qoy.1	2106.09	1861.68	0	0	0
ESRG	uc003dhj.3	3138	2893.58	58	0.7	1.17
ESRP1	uc003ygq.4,uc003ygr.4,uc003ygs.4,uc003ygt.4,uc003ygu.4,uc003ygv.3,uc003ygw.3	3677.6	3433.18	1731.01	17.69	29.35
ESRP2	uc002evp.1,uc002evq.1,uc010cfa.1	4022.42	3778.01	503	4.67	7.75
ESRRA	uc001nzq.1,uc001nzr.1,uc001nzs.1,uc009ypn.1,uc021qku.1	2221	1976.58	108	1.92	3.18
ESRRB	uc001xso.3,uc001xsq.1,uc001xsr.3	2545.67	2301.25	0	0	0
ESRRG	uc001hkw.2,uc001hkx.2,uc001hky.1,uc001hkz.2,uc001hla.2,uc001hlb.2,uc001hlc.1,uc001hld.1,uc001hle.2,uc009xdo.2,uc009xdp.1,uc010puc.2,uc010pud.2,uc021piz.1,uc021pja.1	5321.93	5077.52	0	0	0
ESX1	uc004ely.3	1480	1235.58	0	0	0
ESYT1	uc001sjq.3,uc001sjr.3	4249.63	4005.22	1345	11.78	19.55
ESYT2	uc003wny.1,uc003wnz.1,uc003woa.1,uc003wob.1,uc003woc.1,uc003wod.1	2110.8	1866.38	2159	40.58	67.34
ESYT3	uc003esk.3,uc010hug.2	2644.29	2399.87	68	0.99	1.65
ETAA1	uc002sdz.1	3283	3038.58	238	2.75	4.56
ETF1	uc003ldc.5,uc003ldd.5,uc010jex.4,uc010jey.1,uc011cyv.3	2097.47	1853.07	885.01	16.75	27.8
ETFA	uc002bbt.2,uc010bkq.1	1332	1087.58	11795	380.45	631.33
ETFB	uc002pwg.3,uc002pwh.3	916	671.58	1977	103.27	171.37
ETFDH	uc003iqb.3,uc010iqq.3,uc010iqr.3,uc010iqs.3,uc011cjg.2,uc011cjh.2	2294.99	2050.57	663.99	11.36	18.85
ETHE1	uc002owp.3,uc010eiu.1	963	718.58	5500	268.5	445.56
ETNK1	uc001rfs.3,uc001rft.3,uc009ziz.3	6337.82	6093.41	2150	12.38	20.54
ETNK2	uc001han.4,uc001hao.4,uc010pqr.2,uc010pqs.2,uc010pqt.2	1957.71	1713.29	30	0.61	1.02
ETS1	uc001qej.2,uc009zcg.2,uc009zch.2,uc010sbs.1	5242	4997.58	274	1.92	3.19
ETS2	uc002yxf.3,uc002yxg.4	3774.29	3529.87	764	7.59	12.6
ETV1	uc003ssw.4,uc003ssx.3,uc010ktv.3,uc021zzt.1,uc021zzu.1,uc021zzv.1,uc021zzw.1,uc021zzx.1,uc021zzy.1,uc021zzz.1,uc022aaa.1,uc022aab.1,uc022aac.1,uc022aad.1	1886.35	1641.94	56	1.2	1.99
ETV2	uc002oar.2,uc002oas.2,uc002oat.2,uc002oau.2	926	681.58	1	0.05	0.09
ETV3	uc001fqr.2,uc001fqt.3	2002	1757.58	308	6.15	10.2
ETV3L	uc001fqq.2	1977	1732.58	0	0	0
ETV4	uc002idv.4,uc002idw.3,uc002idx.4,uc002idy.1,uc010czh.3,uc010wih.2,uc010wii.2,uc010wij.3	1215	970.76	87.99	3.18	5.28
ETV5	uc003fpy.3,uc003fpz.3	4102	3857.58	156	1.42	2.35
ETV6	uc001qzz.3,uc001raa.1	1497.72	1253.42	202	5.65	9.38
ETV7	uc003olz.2,uc003oma.2,uc003omb.3,uc003omc.3,uc010jwh.3,uc010jwi.3,uc010jwj.3,uc011dtl.2	1578.49	1334.07	71	1.87	3.1
EU036692	uc010gun.1	283	54.88	0	0	0
EU233817	uc011koc.2	4310	4065.58	0	0	0
EU250746	uc010ppi.1	1768	1523.58	0	0	0
EU250752	uc011biu.1	480	236.2	0	0	0
EVA1A	uc002sni.2,uc002snj.1,uc002snk.1	1815	1570.58	31	0.69	1.15
EVA1B	uc001cai.1,uc001caj.1	973	728.58	1	0.05	0.08
EVA1C	uc002ypr.1,uc002yps.1,uc002ypu.1,uc010glw.1	1795.47	1551.05	63	1.42	2.36
EVC	uc003gil.1,uc003gim.1	6746.5	6502.08	0	0	0
EVC2	uc003gij.3,uc003gik.3,uc011bwb.2	4730.67	4486.25	0	0	0
EVI1	uc003ffo.1	1095	850.58	0	0	0
EVI2A	uc002hgl.3,uc002hgm.3,uc021tul.1	2196.67	1952.26	0	0	0
EVI2B	uc002hgk.2,uc010csq.2,uc021tuk.1	1784.99	1540.57	53	1.21	2
EVI5	uc001dox.3,uc001doy.1,uc010otf.2	5285.14	5040.73	403	2.8	4.65
EVI5L	uc002min.3,uc002mio.1,uc010xjz.2	3813	3568.58	61	0.6	1
EVL	uc001ygt.3,uc001ygu.3,uc001ygv.2	2511.33	2266.92	0	0	0
EVPL	uc002jqi.2,uc010wss.1,uc010wst.1	6630.82	6386.4	81	0.44	0.74
EVPLL	uc002gte.3	1991	1746.58	0	0	0
EVX1	uc003szd.1,uc010kuy.1,uc011jzn.1	1735.33	1490.92	0	0	0
EVX2	uc010zeu.2	1617	1372.58	0	0	0
EWSR1	uc003aes.4,uc003aet.3,uc003aev.3,uc003aew.3,uc003aex.3,uc003aey.3,uc003aez.3	1717.55	1473.13	1486	35.39	58.72
EXD1	uc001znj.3,uc001znk.3,uc010ucv.2	2295	2050.58	2.01	0.03	0.06
EXD2	uc001xkt.3,uc001xku.3,uc001xkv.3,uc001xkw.3,uc001xkx.3,uc001xky.3,uc010aqt.3,uc010tte.2	4828.32	4583.9	193	1.48	2.45
EXD3	uc004cmp.2,uc004cmq.1,uc004cmr.3,uc004cms.3,uc004cmt.4,uc010ncf.1,uc010ncg.1	1603.58	1359.16	18	0.46	0.77
EXO1	uc001hzh.3,uc009xgq.3,uc021plj.1,uc021plk.1	3210.75	2966.33	179	2.12	3.51
EXO5	uc001cfp.3,uc001cfq.3,uc001cfr.3,uc021omb.1	1246.32	1001.9	91	3.19	5.29
EXOC1	uc003hbe.1,uc003hbf.1,uc003hbg.1	3550.57	3306.15	1151.99	12.22	20.28
EXOC2	uc003mtd.4,uc003mte.4,uc011dho.3	4474	4229.58	152	1.26	2.09
EXOC3	uc003jba.3	2762	2517.58	280	3.9	6.47
EXOC3L1	uc002erv.1,uc002erw.1,uc002erx.1,uc002ery.1,uc010vje.1	4284	4039.58	35.12	0.3	0.51
EXOC3L2	uc002pay.1	1719	1474.58	0	0	0
EXOC3L4	uc001ymk.3	2579	2334.58	11	0.17	0.27
EXOC4	uc003vri.3,uc003vrj.3,uc003vrk.3,uc003vrl.3,uc011kpo.2,uc011kpp.2,uc011kpq.2	3342.22	3097.8	927	10.5	17.42
EXOC5	uc001xcs.3,uc001xct.3,uc010trg.2,uc010trh.2	8496.26	8251.84	508	2.16	3.58
EXOC6	uc001kie.3,uc001kif.4,uc001kig.3,uc001kih.3,uc001kii.3,uc009xub.3,uc009xuc.3,uc010qnr.2	3620	3375.58	737	7.66	12.71
EXOC6B	uc002sij.2,uc010fep.3	2713.57	2469.15	1022	14.52	24.09
EXOC7	uc002jqp.2,uc002jqq.3,uc002jqr.3,uc002jqs.3,uc002jqu.2,uc002jqv.2,uc010dgv.2,uc010wsv.2,uc010wsw.2,uc010wsx.2	4717.16	4472.75	446	3.5	5.8
EXOC8	uc001huq.3	5097	4852.58	35	0.25	0.42
EXOG	uc003cih.2,uc003cii.2,uc003cij.2,uc003cik.2,uc010hhd.2,uc010hhe.2,uc010hhf.2,uc010hhg.3,uc011ayq.1	2560.88	2316.47	60.99	0.92	1.53
EXOSC1	uc001kni.3,uc009xvp.1	1150	905.58	357	13.83	22.95
EXOSC10	uc001asa.3,uc001asb.3,uc009vmy.1	2803.62	2559.2	481	6.59	10.94
