gene_id	transcript_id.s.	length	effective_length	expected_count	TPM	FPKM
E2F8	uc001mpm.3,uc001mpn.5,uc001mpo.2,uc009yhv.3	3474.9	3274.14	690	7.87	4.78
E4F1	uc002cpm.3,uc010bsi.3,uc010bsj.3	2529.04	2328.27	515	8.26	5.02
EAF1	uc003bzu.3,uc011avq.2	4476.09	4275.32	998	8.71	5.29
EAF2	uc003eem.3,uc003een.3,uc003eeo.3	1020	819.23	92	4.19	2.55
EAPP	uc001wsd.1	1348	1147.23	1093	35.56	21.6
EARS2	uc002dlr.4,uc002dls.4,uc002dlt.4,uc002dlu.3	2353.53	2152.77	624	10.82	6.57
EBAG9	uc003ynf.3,uc003yng.3,uc010mcn.1	1568.7	1367.94	1199	32.72	19.88
EBF1	uc003lxl.5,uc010jip.3,uc011ddw.2,uc011ddx.3	4884	4683.23	4	0.03	0.02
EBF2	uc003xes.2,uc003xet.2,uc010lug.2	3758.33	3557.57	0	0	0
EBF3	uc001lki.2,uc010qur.2,uc021qav.2	4520	4319.23	5	0.04	0.03
EBF4	uc002wgs.4,uc002wgt.4	2911	2710.23	352	4.85	2.95
EBI3	uc002lzu.3	1137	936.23	14	0.56	0.34
EBLN1	uc021pob.1	1170	969.23	0	0	0
EBLN2	uc003dpj.3	1662	1461.23	17	0.43	0.26
EBNA1BP2	uc001cin.3,uc001cio.3,uc010ojx.2	1388.84	1188.07	2894	90.93	55.23
EBP	uc004djx.4,uc004djz.3	1131.97	931.2	2873	115.17	69.96
EBPL	uc001vdg.3,uc001vdh.3,uc001vdi.3	978	777.23	175	8.4	5.11
ECD	uc001jtn.3,uc001jto.3,uc009xqx.3,uc009xqy.3	2170.6	1969.84	1946	36.88	22.4
ECE1	uc001bei.2,uc001bej.2,uc001bek.2,uc001bem.2,uc009vqa.1,uc010odl.1	2816.81	2616.04	18618	265.67	161.38
ECE2	uc003fnh.4,uc003fni.4,uc003fnk.4,uc003fnl.4,uc003fnm.4,uc010hxv.3,uc011brg.1,uc011brh.1,uc011bri.1	990	789.23	89	4.21	2.56
ECEL1	uc002vsv.2,uc010fya.1,uc010fyb.1	2749	2548.23	5	0.07	0.04
ECEL1P2	uc021vyg.2	1295	1094.23	0	0	0
ECH1	uc002oji.3,uc010xuk.1	1263	1062.23	3890	136.7	83.04
ECHDC1	uc003qax.3,uc003qay.4,uc003qaz.4,uc010key.3,uc010kez.3	2225.06	2024.3	1196	22.05	13.4
ECHDC2	uc001cun.3,uc001cuo.4,uc001cup.4,uc010onk.2,uc010onl.1,uc010onm.1,uc010onn.1,uc021onl.1	1864.07	1663.31	520	11.67	7.09
ECHDC3	uc001ikw.4,uc009xix.4	1654	1453.23	25	0.64	0.39
ECHS1	uc001lmu.3	1329	1128.23	3724	123.21	74.85
ECI1	uc002cpr.3,uc002cps.3	1051	850.23	2658	116.7	70.89
ECI2	uc003mwc.3,uc003mwd.3,uc003mwe.3,uc003mwf.3,uc010jnr.1,uc021yku.1	1397.76	1196.99	436	13.6	8.26
ECM1	uc001eus.3,uc001eut.3,uc001euv.3,uc009wlu.3,uc010pce.2,uc010pcf.2,uc021oyd.1	2130.6	1929.84	1821	35.22	21.4
ECM2	uc004asf.4,uc004asg.3,uc004asi.3,uc010mqz.2,uc011lty.2,uc011ltz.1	2189.33	1988.58	0	0	0
ECRP	uc021ror.1	605	404.3	0	0	0
ECSCR	uc011czd.2,uc011cze.1	594	393.56	0	0	0
ECSIT	uc002msb.3,uc010dyc.2,uc010dyd.3,uc010xma.2	1495.18	1294.42	587	16.93	10.28
ECT2	uc003fih.3,uc003fii.3,uc003fij.2,uc003fik.2,uc003fil.2,uc003fim.2	4107.75	3906.98	6748.28	64.48	39.17
ECT2L	uc003qif.2,uc011edq.1,uc021zfx.1	4343	4142.23	5	0.05	0.03
EDA	uc004dxm.1,uc004dxn.1,uc004dxp.1,uc004dxq.1,uc004dxr.3,uc004dxs.3,uc011mpj.2	1453.28	1252.51	53	1.58	0.96
EDA2R	uc004dwq.3,uc004dwr.3,uc004dws.3,uc004dwt.2,uc011mpb.2,uc011mpc.2,uc022byh.1	2959.29	2758.52	0	0	0
EDAR	uc002teq.4,uc010fjn.3,uc010yws.2	4214	4013.23	137	1.27	0.77
EDARADD	uc001hxu.1,uc001hxv.1	2831.5	2630.73	0	0	0
EDC3	uc002aym.3,uc002ayn.3,uc002ayo.3	3813.13	3612.37	790	8.16	4.96
EDC4	uc002eur.3,uc002eus.3,uc002eut.1,uc010cer.3,uc010vkg.1	3005.02	2804.25	2666	35.49	21.56
EDDM3A	uc001vyc.3,uc021rom.1	661.5	461.12	0	0	0
EDDM3B	uc001vyd.3,uc021ron.1	670	469.62	0	0	0
EDEM1	uc003bqi.3,uc011asz.1,uc021wsl.1	1855.34	1654.57	2283	51.51	31.29
EDEM2	uc002xbn.2,uc002xbo.2,uc002xbq.2,uc010zus.1,uc010zut.1,uc010zuu.1,uc010zuv.2	1928.12	1727.36	2192.99	47.39	28.79
EDEM3	uc001gqy.3,uc010pok.2,uc010pol.2,uc010pom.2	6632	6431.23	1493	8.67	5.26
EDF1	uc004cjt.1,uc004cju.1,uc022bpv.1	599.49	398.9	8710	815.08	495.12
EDIL3	uc003kio.1,uc003kip.1,uc011ctt.1	2423.67	2222.9	0	0	0
EDN1	uc003nad.3,uc003nae.4,uc003naf.4,uc010jpb.3	2115.4	1914.64	750.01	14.62	8.88
EDN2	uc001cgu.3,uc001cgv.3,uc001cgw.3,uc001cgx.3,uc009vwh.3,uc009vwi.3,uc009vwj.3	1112.86	912.09	0	0	0
EDN3	uc002yao.1,uc002yap.3,uc002yaq.3,uc002yar.3,uc002yas.3	1055	854.23	1	0.04	0.03
EDNRA	uc003iky.3,uc010ipe.1,uc010ipf.2,uc010ipg.2,uc011cid.2	3254.6	3053.84	0	0	0
EDNRB	uc001vko.2,uc001vkp.1,uc001vkq.1,uc010aez.1	2530	2329.23	2	0.03	0.02
EEA1	uc001tck.3	8003	7802.23	2852	13.65	8.29
EED	uc001pbp.3,uc001pbq.3,uc001pbr.3,uc010rtm.2,uc010rtn.1	2030.27	1829.51	584	11.92	7.24
EEF1A1	uc003phi.3,uc003phj.3,uc003phl.3,uc003phm.1,uc021zbs.1	3387.83	3187.06	241332	2826.65	1717.05
EEF1A2	uc002yfe.2	2007	1806.23	260	5.37	3.26
EEF1B2	uc002vbf.1,uc002vbg.1,uc002vbh.1	873.54	672.77	14459	802.27	487.34
EEF1D	uc003yyp.2,uc003yyq.2,uc003yyr.3,uc003yys.3,uc003yyt.3,uc003yyu.3,uc003yyv.3,uc011lki.2,uc011lkk.2,uc011lkl.2	1279.51	1078.74	5816	201.26	122.25
EEF1DP3	uc001utu.3,uc010tdv.2	1367	1166.23	22	0.7	0.43
EEF1E1	uc003mxz.3,uc011dic.2	798.1	597.38	357	22.31	13.55
EEF1E1-MUTED	uc021ylg.1	2992	2791.23	0	0	0
EEF1G	uc001ntm.1,uc010rlw.1	1538.01	1337.25	79152	2209.51	1342.17
EEF2	uc002lze.3	3158	2957.23	29209	368.71	223.97
EEF2K	uc002dkh.3,uc002dki.3	3886	3685.23	1676	16.98	10.31
EEFSEC	uc003eki.3	2216	2015.23	781	14.47	8.79
EEPD1	uc003tfa.3	4687	4486.23	1927	16.03	9.74
EF070117	uc003vhs.1	755	554.25	0	0	0
EF070119	uc003vhu.1	947	746.23	0	0	0
EF070122	uc003vht.1	586	385.32	0	0	0
EF537580	uc009yfv.1	346	148.8	0	0	0
EF565094	uc010lky.1	1918	1717.23	0	0	0
EF565118	uc010ikw.1	1225	1024.23	0	0	0
EF565122	uc031ryu.1	1108	907.23	0	0	0
EF633108	uc010jzu.1	842	641.24	0	0	0
EFCAB1	uc003xqn.3,uc003xqo.2,uc010lxx.2,uc011ldj.1,uc011ldk.1	2052.8	1852.03	0	0	0
EFCAB10	uc003vdb.3,uc003vdc.4	1177.5	976.74	0	0	0
EFCAB11	uc001xxs.3,uc001xxt.3,uc001xxv.1,uc001xxw.2,uc001xxx.2	719.03	518.29	221	15.92	9.67
EFCAB12	uc003emg.3	2154	1953.23	9	0.17	0.1
EFCAB13	uc002ill.1,uc002ilm.3,uc002iln.3,uc010daz.1	2192.43	1991.67	211.61	3.97	2.41
EFCAB14	uc001cqk.4,uc010omh.1,uc010omj.2	3318.99	3118.22	3750.44	44.9	27.27
EFCAB14-AS1	uc021ond.1,uc021one.1	541	340.44	0	0	0
EFCAB2	uc001ibc.2,uc001ibd.2,uc001ibe.2,uc010pyo.1,uc010pyp.1	1306.4	1105.63	17	0.57	0.35
EFCAB3	uc002izu.2,uc010wpc.2	1544	1343.23	17	0.47	0.29
EFCAB4A	uc001lrv.2,uc001lrw.2,uc009ycm.1,uc010qwt.2	1777.94	1577.17	405.01	9.59	5.82
EFCAB4B	uc001qmi.1,uc001qmj.2,uc010sen.1	3156.01	2955.25	884	11.17	6.78
EFCAB5	uc002het.3,uc010csd.3,uc010cse.3,uc010csf.3,uc010wbi.1,uc010wbj.2,uc010wbk.2	1865	1664.23	2	0.04	0.03
EFCAB6	uc003bdy.2,uc003bdz.2,uc003bea.2,uc003beb.4,uc010gzi.2,uc010gzj.1,uc010gzk.1,uc011aqa.2,uc031rxz.1	1817.78	1617.02	153	3.53	2.15
EFCAB6-AS1	uc031rxy.1	1997	1796.23	0	0	0
EFCAB7	uc001dbf.3	2361	2160.23	138	2.38	1.45
EFCAB9	uc021yhr.1	704	503.25	0	0	0
EFCC1	uc011bkt.2	2691	2490.23	4	0.06	0.04
EFEMP1	uc002rzi.3,uc002rzj.3,uc010ypc.2	3061.99	2861.22	959.99	12.52	7.61
EFEMP2	uc001ofy.4,uc001ofz.3	2068	1867.23	457	9.14	5.55
EFHB	uc003cbl.4,uc003cbm.3	2623	2422.23	0	0	0
EFHC1	uc003pap.4,uc011dwv.1,uc011dww.2	3006.83	2806.06	1580	21.02	12.77
EFHC2	uc004dgb.4,uc022bvg.1	3179.29	2978.53	76	0.95	0.58
EFHD1	uc002vtc.3,uc002vtd.3,uc010fyf.3	1707	1506.23	0	0	0
EFHD2	uc001awh.2	2419	2218.23	7521	126.57	76.88
EFNA1	uc001fhh.3,uc001fhi.3	1563.06	1362.3	1008	27.62	16.78
EFNA2	uc002lry.2	2142	1941.23	456	8.77	5.33
EFNA3	uc001fhf.3,uc010pew.2,uc010pex.2	1767.33	1566.56	80	1.91	1.16
EFNA4	uc001fhc.3,uc001fhd.3,uc001fhe.3	1239.09	1038.32	185	6.65	4.04
EFNA5	uc003kol.3,uc010jbr.1	2040.19	1839.42	950	19.28	11.71
EFNB1	uc004dxd.4,uc004dxe.2	1970.03	1769.26	1820	38.4	23.33
EFNB2	uc001vqi.3	4387	4186.23	2799	24.96	15.16
EFNB3	uc002gis.3	3219	3018.23	0	0	0
EFR3A	uc003yte.3	5414	5213.23	4441	31.8	19.32
EFR3B	uc002rfw.2,uc010eyh.3	5188	4987.23	46	0.34	0.21
EFS	uc001wjo.4,uc001wjp.4,uc010tnm.3	2858	2657.23	0	0	0
EFTUD1	uc002bgt.1,uc002bgu.1	3685	3484.23	1116	11.96	7.26
EFTUD1P1	uc021stg.1	1167	966.23	0	0	0
EFTUD2	uc002ihn.2,uc010wje.1,uc010wjf.1,uc031rav.1	4167	3966.23	9472	89.15	54.15
EGF	uc003hzy.4,uc010imk.3,uc011cfu.2,uc011cfv.2	5457	5256.23	125	0.89	0.54
EGFEM1P	uc003ffg.3,uc003ffh.4,uc011bph.2	2102	1901.33	0	0	0
EGFL6	uc004cvi.3,uc004cvj.3,uc011mik.1	2022.33	1821.57	0	0	0
EGFL7	uc004cid.3,uc004cie.3,uc004cif.3,uc004cih.3,uc010nbp.3,uc031tfu.1	1302	1101.23	63	2.14	1.3
EGFL8	uc003oac.1	1567	1366.23	19	0.52	0.32
EGFLAM	uc003jlb.2,uc003jlc.2,uc003jle.2,uc003jlf.2,uc003jlg.2,uc003jlh.2	3606.5	3405.73	0	0	0
EGFLAM-AS2	uc003jld.2,uc031sjf.1	1114	913.34	0	0	0
EGFLAM-AS4	uc031sje.1	1574	1373.23	0	0	0
EGFR	uc003tqh.3,uc003tqi.3,uc003tqj.3,uc003tqk.3,uc003tql.1,uc003tqn.3,uc010kzg.2,uc011kco.2,uc011kcp.1,uc011kcq.1,uc022adm.1,uc022adn.1,uc022ado.1	3047.78	2848.48	14958	196.02	119.07
EGFR-AS1	uc003tqo.4	2821	2620.23	0	0	0
EGLN1	uc001huu.3,uc001huv.2	6915.01	6714.25	2483	13.8	8.39
EGLN2	uc002opg.4,uc002oph.3,uc002opi.3	2155	1954.23	307.38	5.87	3.57
EGLN3	uc001wry.3,uc001wsa.4	2712.61	2511.85	2288	34	20.65
EGOT	uc003bqd.3,uc021wsk.1	907.5	708.33	0	0	0
EGR1	uc003ldb.1	3136	2935.23	2741	34.86	21.18
EGR2	uc001jmi.3,uc009xph.3,uc010qim.2,uc010qin.2,uc010qio.2	2845.64	2644.88	218	3.08	1.87
EGR3	uc003xcm.1,uc011kzn.1,uc011kzo.2	4334	4133.23	10	0.09	0.05
EGR4	uc010yrj.2,uc010yrk.1	1940	1739.23	8	0.17	0.1
EHBP1	uc002sbx.2,uc002sby.3,uc002sbz.3,uc002sca.3,uc002scb.3,uc010fcp.3,uc010fcq.1	3066.56	2865.79	4356	56.74	34.47
EHBP1L1	uc001oeo.4	5180	4979.23	6686	50.12	30.45
EHD1	uc001obu.1,uc001obv.1,uc010rnq.1,uc021qkz.1	3340.58	3139.81	7812	92.88	56.42
EHD2	uc002phj.4,uc010xyu.2	3581.68	3380.92	2244	24.78	15.05
EHD3	uc002rnu.3,uc010ymt.2	3906	3705.23	137	1.38	0.84
EHD4	uc001zot.3,uc001zou.2	2884.81	2684.04	1043	14.51	8.81
EHF	uc001mvr.2,uc009yke.2,uc009ykf.2,uc021qfu.1	5446.55	5245.79	5815	41.38	25.14
EHHADH	uc003fpf.3,uc011brs.2	3850	3649.23	851	8.71	5.29
EHHADH-AS1	uc003fpe.3	1416	1215.23	0	0	0
EHMT1	uc004coa.3,uc004cob.1,uc004coe.3,uc010ncn.1,uc011mfc.2	4174.43	3973.66	5018	47.14	28.64
EHMT2	uc003nxx.1,uc003nxy.1,uc003nxz.1,uc003nya.1,uc003nyb.1,uc011don.1	3521.67	3320.9	732.99	8.24	5
EI24	uc001qca.3,uc001qcb.3,uc009zbl.3,uc010sbd.2,uc010sbe.2,uc010sbf.2	2256.65	2055.89	6586.01	119.58	72.64
EID1	uc001zxc.1	2091	1890.23	1171	23.13	14.05
EID2	uc002oma.3	1392	1191.23	145	4.54	2.76
EID2B	uc002olz.1	1865	1664.23	0	0	0
EID3	uc001tkw.3	1473	1272.23	28	0.82	0.5
EIF1	uc002hxj.3,uc002hxk.3	1318.95	1118.18	1645	54.92	33.36
EIF1AD	uc001ogm.2,uc001ogn.2,uc021qlr.1,uc021qls.1,uc021qlt.1,uc021qlu.1,uc021qlv.1	2779.57	2578.81	668.01	9.67	5.87
EIF1AX	uc004czt.3	4431	4230.23	3935	34.72	21.09
EIF1AY	uc004fuk.3,uc004ful.3	1364.5	1163.73	0	0	0
EIF1B	uc003ckc.3	1012	811.23	586	26.97	16.38
EIF1B-AS1	uc003ckb.3	2112	1911.23	0	0	0
EIF2A	uc003eya.3,uc003eyb.3,uc003eyc.3,uc003eyd.3,uc011bnv.2,uc011bnw.2	3876.52	3675.75	4089	41.53	25.22
EIF2AK1	uc003spp.3,uc003spq.3,uc003spr.1,uc011jwm.1	3001.24	2800.48	14251	189.96	115.39
EIF2AK2	uc010fab.2,uc010fac.3,uc010fad.2,uc010yng.2,uc010ynh.2	2153.11	1952.34	3979	76.08	46.21
EIF2AK3	uc002stc.4	4648	4447.23	2522	21.17	12.86
EIF2AK4	uc001zkl.3,uc001zkm.1,uc001zkn.1,uc001zko.1,uc010bbj.1,uc010bbk.1	5480.3	5279.54	3933	27.81	16.89
EIF2B1	uc001ufm.3,uc010tat.2	1765.7	1564.94	4301	102.59	62.32
EIF2B2	uc001xrc.2	1541	1340.23	2461	68.55	41.64
EIF2B3	uc001cmt.3,uc001cmu.3,uc001cmw.4	1966.79	1766.02	1041	22	13.37
EIF2B4	uc002rjz.3,uc002rka.3,uc002rkb.3,uc002rkc.3,uc002rke.3,uc002rkf.1,uc031rnv.1	1808.91	1608.15	2703	62.74	38.11
EIF2B5	uc003fmp.3,uc003fmq.3,uc010hxs.3	2874.2	2673.44	5009	69.94	42.49
EIF2D	uc001heh.2,uc009xbw.2,uc010prw.1	2097	1896.23	876	17.24	10.48
EIF2S1	uc001xjg.3	4165	3964.23	2791	26.28	15.96
EIF2S2	uc002xaf.3,uc031rsu.1	2592	2391.23	6604	103.09	62.62
EIF2S3	uc004dbc.3	3465	3264.23	15969	182.62	110.93
EIF3A	uc001ldu.3,uc009xzg.1,uc010qsu.2	3450.3	3249.53	22165	254.62	154.67
EIF3B	uc003slx.3,uc003sly.3,uc003slz.1,uc003sma.3,uc003smb.3	2563.9	2363.13	18642.99	294.49	178.89
EIF3C	uc002dpg.5,uc002dph.4,uc002dpi.4,uc002dqs.4,uc002dqt.4,uc002dqu.5,uc010byc.3,uc010byi.3,uc010vcs.2,uc010vcy.2	3050.42	2849.65	87550.87	1146.88	696.67
EIF3CL	uc002dpf.4,uc002dqv.4,uc010byb.3,uc010byj.3	3087.19	2886.43	621.14	8.03	4.88
EIF3D	uc003apr.3,uc011amr.2,uc011ams.2,uc011amt.2	1882.71	1681.95	8091	179.57	109.08
EIF3E	uc003ymt.3,uc003ymu.3,uc010mcj.1	1508.12	1307.35	10029	286.36	173.95
EIF3F	uc001mfw.3,uc010rbj.2	1679	1478.23	5229	132.05	80.21
EIF3G	uc002mnd.3,uc010dxa.3,uc010xlb.2	1124.38	923.62	1740	70.32	42.72
EIF3H	uc003yoa.3,uc003yob.3,uc011lhz.1	1275	1074.23	9077	315.42	191.6
EIF3I	uc001bur.4,uc009vuc.3	1470.59	1269.83	6417	188.64	114.59
EIF3IP1	uc003vfp.1	987	786.23	0	0	0
EIF3J	uc001ztv.3,uc010ueg.2	2558	2357.23	486	7.7	4.68
EIF3J-AS1	uc001ztu.3,uc021skh.1	1618.5	1417.73	0	0	0
EIF3K	uc002oiz.1,uc010xuh.2	879	678.24	6350	349.49	212.3
EIF3L	uc003auf.3,uc003aug.3,uc011ann.2	2091	1890.23	6818	134.64	81.79
EIF3M	uc001mtu.4,uc010ref.3	1333.9	1133.14	4916	161.95	98.38
EIF4A2	uc003fqs.3,uc003fqu.3,uc003fqv.3,uc003fqw.3,uc011bsb.2	1928.94	1728.18	5503.08	118.87	72.21
EIF4A3	uc002jxs.3,uc010wuc.2	1615.65	1414.89	3203	84.5	51.33
EIF4B	uc001sbh.4,uc009zmp.1,uc010snu.2,uc010snv.2	3812.3	3611.53	16745	173.08	105.14
EIF4E	uc003hue.2,uc011cea.1,uc011ceb.1,uc011cec.1	3318.92	3118.16	3327	39.83	24.19
EIF4E1B	uc010jkf.1	1974	1773.23	0	0	0
EIF4E2	uc002vta.3,uc002vtb.1,uc010zmi.1	1062.91	862.15	2082	90.15	54.76
EIF4E3	uc003dov.4,uc003dox.3,uc010hoc.3,uc011bgc.2,uc011bgd.2	6076	5875.23	271	1.72	1.05
EIF4EBP1	uc003xks.3	859	658.24	572	32.44	19.7
EIF4EBP2	uc001jrb.3	7531	7330.23	385	1.96	1.19
EIF4EBP3	uc003lfy.1	691	490.26	1.73	0.13	0.08
EIF4ENIF1	uc003akw.2,uc003akx.2,uc003aky.2,uc003akz.2,uc003ala.2,uc003alb.2,uc003alc.1	3093.4	2892.63	1797.01	23.19	14.09
EIF4G1	uc003fno.2,uc003fnp.3,uc003fnq.3,uc003fnr.3,uc003fns.3,uc003fnt.3,uc003fnv.4,uc003fnw.3,uc003fnx.3,uc010hxw.2,uc010hxx.3,uc010hxy.3,uc010hxz.2	5300.27	5099.51	51799.01	379.18	230.33
EIF4G2	uc001mjb.3,uc001mjc.3,uc001mjd.3,uc001mjf.1,uc009ygf.3	3799.45	3598.68	65835	682.91	414.83
EIF4G3	uc001bec.3,uc001bee.3,uc001bef.3,uc001beg.3,uc001beh.3,uc009vpz.3,uc010odi.2,uc010odj.2,uc010odk.2	5646.91	5446.15	3940	27.01	16.4
EIF4H	uc003uad.1,uc003uae.1,uc011kfg.1	1712.82	1512.06	5047.99	124.62	75.7
EIF5	uc001ymq.4,uc001ymr.4,uc001ymt.4,uc001ymu.3	5761.47	5560.71	6007.99	40.33	24.5
EIF5A	uc002gfr.3,uc002gft.3,uc002gfu.3,uc010vtu.1,uc010vtv.2	1331.67	1130.91	23957.74	790.8	480.37
EIF5A2	uc003fhd.3	5537	5336.23	255	1.78	1.08
EIF5AL1	uc009xrx.3	3836	3635.23	20.25	0.21	0.13
EIF5B	uc002tab.3,uc010yvq.2	4698	4497.23	6573	54.56	33.14
EIF6	uc002xbv.2,uc002xbx.2,uc002xby.2,uc002xbz.2,uc031rsx.1,uc031rsy.1,uc031rsz.1	1060.01	859.24	5217	226.65	137.68
ELAC1	uc002lez.3,uc010dpe.3	2122.58	1921.82	82	1.59	0.97
ELAC2	uc002gnv.4,uc002gnx.4,uc002gnz.4,uc010vvo.2,uc010vvp.3,uc010vvq.2,uc010vvr.2	3803.87	3603.11	6041	62.59	38.02
ELANE	uc002lqb.3	924	723.24	0	0	0
ELAVL1	uc002mjb.3	6058	5857.23	1866	11.89	7.22
ELAVL2	uc003zps.3,uc003zpt.3,uc003zpu.3,uc003zpv.3,uc003zpw.3	3777.4	3576.63	0	0	0
ELAVL3	uc002mrx.1,uc002mry.1	4671.5	4470.73	0	0	0
ELAVL4	uc001cry.3,uc001crz.3,uc001csa.3,uc001csb.2,uc001csc.3,uc009vyu.3,uc010omz.2	1831.86	1631.09	0	0	0
ELF1	uc001uxs.3,uc010acd.3,uc010tfc.2	3739	3538.23	3235	34.13	20.73
ELF2	uc003ihm.2,uc003ihn.2,uc003iho.2,uc003ihp.1,uc010ioh.4,uc011chc.1,uc031shb.1	3176.69	2975.93	627	7.86	4.78
ELF3	uc001gxg.4,uc001gxh.4,uc001gxi.4	3141.59	2940.82	2668.99	33.88	20.58
ELF4	uc004evd.4,uc004eve.4	4099.7	3898.93	3152	30.18	18.33
ELF5	uc001mvo.1,uc001mvp.2,uc001mvq.2,uc009ykd.2,uc021qft.1	2277.2	2076.43	0	0	0
ELFN1	uc010ksg.2,uc031swk.1	2487	2286.23	26	0.42	0.26
ELFN2	uc003asq.4,uc021wph.1	2530.06	2329.3	797	12.77	7.76
ELK1	uc004dik.5,uc004dil.5,uc010nhv.4,uc010nhw.4	2879.6	2678.84	569	7.93	4.82
ELK2AP	uc001ysb.2,uc031qqy.1	1428.5	1227.74	0	0	0
ELK3	uc001teo.1	2151	1950.23	1844	35.3	21.44
ELK4	uc001hcy.2,uc001hcz.3,uc010prq.1,uc021pid.1	3569.74	3368.98	1063.38	11.78	7.16
ELL	uc002njg.3,uc002njh.3,uc010ebq.3	4027	3826.23	133	1.3	0.79
ELL2	uc003klr.4	6046	5845.23	1932	12.34	7.49
ELL3	uc001zsv.1,uc001zsw.1,uc001zsx.1	1888.76	1688	297	6.57	3.99
ELMO1	uc003tfi.2,uc003tfj.2,uc003tfk.2,uc010kxg.2,uc011kbb.2,uc011kbc.2,uc022abv.1	3590	3389.23	5	0.06	0.03
ELMO2	uc002xrs.1,uc002xrt.1,uc002xru.1,uc002xrv.1,uc002xrw.3,uc002xrx.1,uc010zxq.1,uc010zxr.1,uc010zxs.1	2399.36	2198.59	998	16.94	10.29
ELMO3	uc002esa.3,uc002esb.3,uc002esc.3	2495.08	2294.32	1942	31.6	19.19
ELMOD1	uc001pjm.3,uc010rvs.2,uc010rvt.2	3028.33	2827.57	0	0	0
ELMOD2	uc003iik.3	4409	4208.23	572	5.07	3.08
ELMOD3	uc002spf.4,uc002spg.4,uc002sph.4,uc010fgg.2,uc010ysn.2,uc010yso.2,uc010ysp.2,uc021vjy.1	2327.03	2126.26	313.99	5.51	3.35
ELMSAN1	uc001xos.3,uc001xot.3,uc001xou.3,uc010arw.2,uc010tud.1	3549.89	3349.12	1636	18.23	11.08
ELN	uc003tzm.1,uc003tzn.3,uc003tzo.3,uc003tzp.3,uc003tzq.3,uc003tzr.3,uc003tzs.3,uc003tzt.3,uc003tzu.3,uc003tzv.3,uc003tzw.3,uc003tzx.3,uc003tzy.3,uc003tzz.3,uc011kfe.2,uc011kff.2	3010	2809.23	69	0.92	0.56
ELOF1	uc002msd.1,uc002mse.1	1019	818.23	468	21.35	12.97
ELOVL1	uc001cjb.4,uc001cjc.4,uc010okh.3,uc031pmf.1,uc031pmg.1	1524.24	1323.48	6424.01	181.19	110.06
ELOVL2	uc003mzp.4	4073	3872.23	0	0	0
ELOVL2-AS1	uc003mzq.1,uc021yln.1,uc021ylo.1	1751.67	1550.9	0	0	0
ELOVL3	uc001kut.3	1311	1110.23	6	0.2	0.12
ELOVL4	uc003pja.4,uc011dyt.3	3060	2859.23	319	4.16	2.53
ELOVL5	uc003pbq.1,uc003pbr.2,uc003pbs.2,uc003pbu.3,uc011dwx.2,uc011dwy.1	2935.68	2734.92	2531.01	34.55	20.98
ELOVL6	uc003hzz.3,uc003iaa.3	3200.36	2999.6	524	6.52	3.96
ELOVL7	uc003jsi.4,uc003jsj.4,uc010iwk.3,uc011cqo.2	3879.8	3679.03	1412.01	14.33	8.7
ELP2	uc002kzk.2,uc002kzl.2,uc002kzm.2,uc002kzn.2,uc002kzo.2,uc010xcg.2,uc010xch.2	2622.54	2421.78	3363	51.84	31.49
ELP3	uc003xgn.4,uc003xgo.4,uc011laq.2,uc011lar.2,uc011las.2,uc011lat.2	3219	3018.23	2376	29.39	17.85
ELP4	uc001mtb.3,uc001mtc.3,uc010rdz.2	1584.28	1383.51	622	16.78	10.19
ELP5	uc002gfg.1,uc002gfh.1,uc002gfi.1,uc002gfj.3,uc002gfk.1,uc010cmb.3	687.27	486.55	804	61.68	37.47
ELP6	uc003crk.3,uc003crl.1,uc011bba.2	1340.91	1140.15	523	17.12	10.4
ELSPBP1	uc002pht.3	1059	858.23	0	0	0
ELTD1	uc001diq.4	3619	3418.23	0	0	0
EMB	uc003jol.3,uc003jom.3,uc010ivq.3,uc011cpy.2	4309	4108.23	4919.68	44.7	27.15
EMBP1	uc001eiu.1,uc009wht.1	4231	4030.23	277.32	2.57	1.56
EMC1	uc001bbn.4,uc001bbo.4,uc001bbp.4,uc001bbq.4,uc001bbr.4	6670.59	6469.83	4599	26.53	16.12
EMC10	uc002psk.3,uc002psl.3,uc021uyd.1	1948.86	1748.09	2796	59.71	36.27
EMC2	uc003ymw.1	1238	1037.23	1049	37.75	22.93
EMC3	uc003bun.3,uc003buo.3	1085.26	884.5	4570	192.87	117.16
EMC4	uc001zhq.3,uc001zhs.3,uc010ucb.1	971.76	771	1439	69.67	42.32
EMC6	uc002fwf.1,uc002fwg.1,uc021tnu.1	369.24	172.38	176	38.11	23.15
EMC7	uc001zhm.3	1053	852.23	1346	58.96	35.81
EMC8	uc002fjd.3,uc010vol.2	1960.29	1759.53	1914	40.61	24.67
EMC9	uc001wmi.3	835	634.24	232	13.65	8.29
EMCN	uc003hvr.3,uc011cel.2,uc011cem.2	3941	3740.23	0	0	0
EMCN-IT3	uc031sgr.1	824	623.24	0	0	0
EMD	uc004fkl.3	1339	1138.23	4661	152.86	92.86
EME1	uc002iqs.2,uc010dbp.2,uc010dbq.2	2315	2114.23	119	2.1	1.28
EME2	uc002cmq.1,uc010brw.1	1306.38	1105.61	173	5.84	3.55
EMG1	uc001qsh.4,uc009zfo.2,uc010sfv.1	1075.97	875.2	686	29.26	17.77
